Source,Air_Temperature,Process_Temp,Rotational_Speed,Torque,Life_Consumed,Stress_Index,RUL,Is_Failure,Health_Status
AI4I,297.3392682335565,310.0429534560065,1489.6859035937819,42.36046545310382,105,0.49214729120164574,5,1,Critical
AI4I,296.22107122636726,310.43158737183745,1472.4719458621703,42.6609469069771,107,0.4972913780236198,4,1,Critical
AI4I,297.76961257756625,308.66626311539795,1422.876660360479,42.12179144241647,109,0.4900067175358921,3,1,Critical
AI4I,296.8762651274782,309.82120774462817,1403.4335493438227,39.952369782012504,114,0.489873025591543,2,1,Critical
AI4I,295.99177359218845,309.0562931477079,1436.8506404412367,43.63713850052802,116,0.49689945080203346,1,1,Critical
AI4I,297.0197437181729,310.07227069476727,2862.8277047332654,4.208865947998875,118,0.2023942401459105,0,1,Critical
AI4I,297.0471834273358,308.2111166898846,1519.8991182562352,35.618637285335936,120,0.451691018400775,122,0,Healthy
AI4I,298.125343518857,308.87590700108206,1460.0640408180352,42.88703448757218,122,0.4905469167318113,121,0,Healthy
AI4I,296.55577851329804,311.3618610508453,1553.2538997141244,41.214165702951,125,0.48874190741665036,120,0,Healthy
AI4I,300.30256674817343,307.64726221884894,2186.3956859577597,16.41504801322035,127,0.3050049789933851,119,0,Healthy
AI4I,298.0713064224519,306.2259892549632,1621.8107314574004,31.466174628678047,129,0.4135464211116192,118,0,Healthy
AI4I,295.8054320443255,308.11171412254964,1583.0253005347886,32.76703503557808,131,0.4334039765034029,117,0,Healthy
AI4I,295.4101591868479,307.3895607247874,1493.0186271686516,44.012113325224995,134,0.48325836615424844,116,0,Healthy
AI4I,299.6800137456804,306.011441423142,1423.2620123553145,42.48332768073412,139,0.4762439176196451,115,0,Healthy
AI4I,296.02195327009514,308.4719499048168,1489.3177258004296,41.34462948263715,144,0.47914360194945893,114,0,Healthy
AI4I,298.56443246906406,309.09437404606933,1527.7753753885606,37.008504087865575,147,0.46151004479014524,113,0,Healthy
AI4I,298.0801862431732,311.25579510180137,1473.3980944429354,49.93719395681824,150,0.5310135098218445,112,0,Healthy
AI4I,298.4026435610818,308.3787374894274,1393.0743888062646,40.91027491190853,152,0.4864978749923072,111,0,Healthy
AI4I,295.6710594246767,308.83589783255275,1564.968333833089,37.943295147151616,154,0.46005290624845613,110,0,Healthy
AI4I,296.5845063370552,309.6221582305322,1472.7367873542987,41.28315526189925,156,0.4871284179152083,109,0,Healthy
AI4I,299.38222403711484,307.81366082021276,1817.0702124602753,22.564558198915524,161,0.36748641623656464,108,0,Healthy
AI4I,296.5051209954636,308.883012642987,1325.007861737469,57.20244251444823,163,0.5613547704154004,107,0,Healthy
AI4I,296.3438305559239,307.11312446170973,1575.4876984069538,32.24827260817517,166,0.42637646037320376,106,0,Healthy
AI4I,299.0004909644661,307.6954566267399,1552.4904662112608,39.296630489763835,168,0.46019722749072856,105,0,Healthy
AI4I,297.27155413851267,308.43888597669434,1548.0678980364128,37.499290532255436,171,0.45769829219220526,104,0,Healthy
AI4I,295.4503454230236,309.71252497668985,1327.217489622626,57.16157633147852,173,0.5657104133733079,103,0,Healthy
AI4I,296.7997057162411,312.7773846633533,1561.3375326744786,33.59663064026875,175,0.4655521102270746,102,0,Healthy
AI4I,296.561809691178,312.05930990623557,1680.0482715893843,30.656457294419035,177,0.4378170586257981,101,0,Healthy
AI4I,297.6342966424949,309.7411347076667,1570.3433761532501,36.13960197905898,180,0.4574734114875777,100,0,Healthy
AI4I,298.7169474592813,310.0109949693846,1470.4713142310566,34.933204609925475,183,0.46417708684165127,99,0,Healthy
AI4I,299.5764858018152,305.6168046172625,1598.2248722673348,42.7419798013388,186,0.45752717264869325,98,0,Healthy
AI4I,295.0721063924731,309.82052960840485,1361.4004695174306,55.27662694593537,188,0.5553694871657405,97,0,Healthy
AI4I,294.7998379808951,310.34988960223177,1459.071286530967,37.803128315622075,191,0.47873332519357314,96,0,Healthy
AI4I,298.7043974261201,311.28551252214424,1421.1646268419215,45.79183411848717,193,0.5198252310591522,95,0,Healthy
AI4I,295.7967002079919,311.6448106131117,1407.7181588830435,43.58614356780065,195,0.5144002476006795,94,0,Healthy
AI4I,297.53652450401887,310.8270046254907,1460.8334719535685,38.39884077046872,197,0.48366632803217924,93,0,Healthy
AI4I,293.5522254828674,308.03472324508186,1316.7107064892414,49.67586575380612,199,0.5272308109096253,92,0,Healthy
AI4I,296.9100994271341,310.62761675448655,1447.5139262709188,49.641764723178255,201,0.5288306191484015,91,0,Healthy
AI4I,296.4687326390264,308.99128245699507,1533.6595948225154,39.924241817552485,206,0.47199547897078736,90,0,Healthy
AI4I,296.5740161371871,307.1409399820995,1492.8803821885747,39.14343570103873,209,0.4623767901972946,89,0,Healthy
AI4I,297.25131812346984,310.7685834196869,1621.2275201270857,29.985592060999,211,0.4336400929152125,88,0,Healthy
AI4I,296.3979201884074,311.4928696562317,1510.9820226552101,35.0451584767547,213,0.4690416868199645,87,0,Healthy
AI4I,297.2446121710293,311.83606464449207,1811.5716859321117,27.29756613143899,215,0.40995346532964233,86,0,Healthy
AI4I,295.2426783230592,308.05852566844567,1457.573924810643,46.56682662802936,218,0.5008443464221712,85,0,Healthy
AI4I,298.6905480835494,308.55193637479886,1378.5503791374654,43.659618940313976,221,0.4999373599892172,84,0,Healthy
AI4I,299.4325204155627,310.18434397940234,1440.5109369205593,48.09984826411891,0,0.5208302649610046,83,0,Healthy
AI4I,296.26573726539107,308.5611563118345,1521.227831699039,41.8266087978336,3,0.4783902595176277,82,0,Healthy
AI4I,297.4122785249558,309.2689276547661,1609.2498349639498,34.904944459307146,6,0.4459458095109257,81,0,Healthy
AI4I,297.10385518026686,311.53760117157543,1541.4230520251133,34.30981009751723,8,0.46331179902513153,80,0,Healthy
AI4I,298.33082678820784,311.1296199675228,1431.9670331007112,47.864803796646704,10,0.5261460545480745,79,0,Healthy
AI4I,297.90466208322965,309.14830137269655,1900.3652408298906,24.65648827840378,15,0.37515115116032066,78,0,Healthy
AI4I,297.1847621052728,308.3983026821008,1412.0785857613016,41.45248311204947,17,0.48687808919835796,77,0,Healthy
AI4I,296.6046865943514,307.70984878257445,1561.4252708948181,37.10479003705654,20,0.45061862610202696,76,0,Healthy
AI4I,296.956190561561,312.0355965015823,1482.912955318707,39.532993039933096,22,0.4929012280654749,75,0,Healthy
AI4I,298.4869410428621,309.3201880329652,1429.797630411831,44.825615848775975,24,0.5038666319708648,74,0,Healthy
AI4I,295.08340790298547,311.11761596239586,1431.6568004644164,38.963550167923,26,0.4905034689817982,73,0,Healthy
AI4I,298.3240654279871,309.1830099549066,1620.321277024591,33.09321951333507,28,0.4371008072360617,72,0,Healthy
AI4I,296.56551465961786,309.22050032516006,1719.699530205645,28.230497563667406,30,0.4079263248064484,71,0,Healthy
AI4I,294.30333108011115,313.37013873341766,1725.271142100509,29.841845969563334,32,0.43752677671630336,70,0,Warning
AI4I,295.7016345805946,306.69547950049474,1382.3251321146147,57.94189887726597,34,0.5460806794432868,69,0,Warning
AI4I,296.2622672008796,309.27978807064227,1936.3453501865063,20.547556707363416,37,0.3558687665001874,68,0,Warning
AI4I,297.9108661785298,308.8564114194006,2019.5311431309874,19.742734501233084,39,0.3419116032312657,67,0,Warning
AI4I,297.2632424345658,312.73676756514635,1612.238588824359,36.15153470561391,42,0.47044952316942745,66,0,Warning
AI4I,298.53352927071114,310.49314769214305,1486.9584804817666,36.00187002467917,44,0.4695581902913575,65,0,Warning
AI4I,300.8466948780964,310.61879565233977,1441.9861970615652,43.97505359112062,46,0.5066661412431247,64,0,Warning
AI4I,294.3061523800105,311.341107333731,1400.737178374219,46.553034647302226,49,0.5252304626588212,63,0,Warning
AI4I,296.60539200071935,306.8102966208695,1611.9068425308942,35.14292285131956,51,0.43258270212858607,62,1,Critical
AI4I,297.2951264622488,307.98162458372383,1475.883687152955,45.50629409243272,53,0.4943318052757144,61,0,Warning
AI4I,298.65156437885804,309.7946754703259,1374.126405342161,51.16464861814337,55,0.5375012423402198,60,0,Warning
AI4I,296.81874071609724,306.2987256210921,1594.9796032978738,35.743544467417244,57,0.43375464966040794,59,0,Warning
AI4I,297.50864169370533,310.47117858780894,1556.9374079960633,42.269090515444695,60,0.48750364176393784,58,0,Warning
AI4I,297.5944892374833,307.6874332916636,1565.6843919044884,35.93114265970394,63,0.4453700359721588,57,0,Warning
AI4I,296.66414860781987,312.5976278711624,1713.6825779267683,32.300707003218754,65,0.44410672948398333,56,0,Warning
AI4I,296.7499282826882,309.66524224828254,1547.154415228012,35.169727011499944,68,0.4554791365133845,55,0,Warning
AI4I,296.8746199332312,309.48737325665337,1446.9907475044279,45.33445476098751,70,0.5051380200458122,54,0,Warning
AI4I,294.28164396024414,310.42671922491274,1665.6606088898552,29.936948737326635,72,0.42704870105982246,53,0,Warning
AI4I,297.1289663985694,309.5311603761477,1628.915513664728,33.45232860901382,74,0.4396672509332835,52,0,Warning
AI4I,298.05588309300464,308.32783798529954,1364.6414006039424,52.44615031106062,76,0.5351938210998456,51,0,Warning
AI4I,298.267588122599,309.54581328147924,1762.9596515318908,24.989162975494466,81,0.39249390550009877,50,0,Warning
AI4I,297.5621978139267,309.2654632788101,1515.258510930292,42.87749119877001,83,0.4872153324381086,49,0,Warning
AI4I,296.98103931097086,309.4221592860449,1503.3922172919258,36.73050882750601,88,0.4647094380725167,48,0,Warning
AI4I,294.72123507977125,310.8468272310993,1756.4276390701204,25.760374193049014,91,0.40366631704289446,47,0,Warning
AI4I,298.07045376183,310.5292774578017,1474.1377524908619,45.78030805695963,94,0.5101604710233335,46,0,Warning
AI4I,297.32722572101073,309.2119207778034,1294.339879111125,52.385223420521875,96,0.5470321673584231,45,0,Warning
AI4I,294.945029002368,308.3355011822965,1821.7456821835651,24.7225183475665,98,0.3786326547850325,44,0,Warning
AI4I,297.91170698183805,311.03984224745915,1554.3006507662476,35.90227069896383,100,0.4655495448475686,43,0,Warning
AI4I,294.4891720811168,309.05606224682424,1829.3584839235002,26.86960771903229,105,0.3905772238942034,42,0,Warning
AI4I,299.2199695432813,307.26956052383383,1958.78936056462,22.12142236038787,108,0.34843281352128286,41,0,Warning
AI4I,297.9947196330667,307.4724376780387,1812.7827948210524,24.43183940986452,110,0.3734344363175741,40,0,Warning
AI4I,298.62186064502913,308.42129888506514,1490.9657690116246,39.63462442884866,112,0.4718493430146044,39,0,Warning
AI4I,297.5468189006297,311.6957977490342,1335.6754641614878,53.46649615564131,115,0.561417282486612,38,0,Warning
AI4I,298.310907243776,306.7390112074511,1437.580444321363,40.440414113920994,117,0.470797961780411,37,0,Warning
AI4I,298.20383286443075,305.47872841890387,1689.9636628340888,29.187567338051476,119,0.3933466368911049,36,0,Warning
AI4I,297.9018114020263,309.529470368529,1283.2832495489258,54.27284601754458,121,0.5575028897925944,35,0,Warning
AI4I,298.6508829879893,309.48101728830335,1593.9938097472602,34.79305287672095,123,0.4482357864653198,34,0,Warning
AI4I,296.75205066560216,308.73556571573664,1570.5008812691715,35.558113532999435,126,0.44938559866643285,33,0,Warning
AI4I,297.99855371417027,311.7100892843181,1379.3020980471163,45.61178313287036,129,0.5257174329228732,32,0,Warning
AI4I,298.4575624701797,310.0704521535476,1540.0842441429381,42.25442587771944,134,0.4868404342597131,31,0,Warning
AI4I,299.7256762186549,310.45228244299636,1350.3975722019968,49.542763194271934,137,0.5371443380882959,30,0,Warning
AI4I,297.0320231475967,311.00507380888735,1436.4126407409763,48.02864337924491,139,0.5256451597793812,29,0,Warning
AI4I,296.7468765649762,309.7032473138888,1635.1498530659153,34.30000949797158,142,0.4434178944789452,28,0,Warning
AI4I,296.33496403825944,307.3599692356554,1491.5351550564362,40.47331682960709,144,0.4690824331593871,27,0,Warning
AI4I,297.4733606382517,310.0348958784901,1323.805445938075,58.478639300884296,146,0.5731619890582444,26,0,Warning
AI4I,298.87527523009936,310.3547690080297,1690.127157907317,34.265129682291395,148,0.44150362584146063,25,0,Warning
AI4I,297.1875212124814,311.49359164753497,1563.1034707834967,30.852098465421122,151,0.4470614276263918,24,0,Warning
AI4I,298.68722040138255,306.94716758267015,1533.1476796986674,35.337946284955116,153,0.44202083192806885,23,0,Warning
AI4I,296.04343900486356,307.56207447539214,1686.918100567731,32.15062771959205,155,0.41740826925240737,22,0,Warning
AI4I,294.66535751933054,308.1535940638292,1569.5044726183055,35.78029517352271,160,0.4470484137969985,21,0,Warning
AI4I,297.1741568152196,311.4466050963419,1533.4128306537991,33.81431248796688,165,0.46161085315129846,20,0,Warning
AI4I,295.2518124769212,307.91138483387624,1681.390636135445,30.295366149084327,168,0.41253602860494276,19,0,Warning
AI4I,295.37315996186254,311.1114690191038,1934.3993521975206,22.15200672661592,171,0.37294791465301924,18,0,Warning
AI4I,298.7431892161572,311.2784273149764,1571.4953842095126,35.41408628270643,173,0.4632406770811682,17,0,Warning
AI4I,297.5797827001513,311.72098683331734,1484.0066715305895,41.23156016950383,176,0.49778835542962685,16,0,Warning
AI4I,298.5761954987503,308.9835190354907,1680.777066870883,28.807230044768822,178,0.4127713222662196,15,1,Critical
AI4I,299.6429626891671,309.8078041411051,1358.0665925683516,49.34287649948303,181,0.5318951561188405,14,1,Critical
AI4I,298.21220840364066,307.032100610084,1471.4253289835094,44.943042132466324,183,0.48709878197485157,13,1,Critical
AI4I,299.72549540209803,310.8974988886364,1445.3429188707773,41.69124145983215,185,0.49878781045874454,12,1,Critical
AI4I,297.539526872925,308.2649361449849,1396.5371006228752,55.20272172199675,188,0.5426710976541848,11,1,Critical
AI4I,296.9247087191942,307.56542561439596,1427.3267986166618,51.31169807866333,191,0.5200308302495356,10,1,Critical
AI4I,295.61630626228737,310.183512404374,1580.7760939199868,37.97790546293991,196,0.46631122619904114,9,1,Critical
AI4I,295.4521060521468,309.0876312638968,1536.5352302307838,37.05183977490745,198,0.4607688718702475,8,1,Critical
AI4I,295.4890704375194,308.5885133522882,1687.2268631604354,31.586770604108224,200,0.4209873295420362,7,1,Critical
AI4I,300.0425880925479,309.63672853151775,1820.988141699206,25.623306256142037,203,0.38974714532046323,6,1,Critical
AI4I,296.90007952701114,308.3920262550059,1393.714045546386,43.205642233916215,206,0.4956913144096313,5,1,Critical
AI4I,296.34271588885383,310.94059355878267,1333.4847376517546,49.38140709818985,208,0.5409805463920563,4,1,Critical
AI4I,300.85914345116174,308.4846438086205,1698.0074717837297,31.974056118070493,210,0.4208648704860261,3,1,Critical
AI4I,296.95806067859496,310.4101657193633,1413.796503288925,48.221647651948615,215,0.5252793158181208,2,1,Critical
AI4I,298.35553532480327,313.38767999490307,1974.5646517485482,20.44173456456043,220,0.3750972159114045,1,1,Critical
AI4I,295.8094420676404,306.4534318219942,1501.6037759698709,49.41656372308817,222,0.4986683448496181,0,1,Critical
AI4I,297.143136868141,308.4831682961403,1621.3579249733357,33.043966772723074,224,0.43280103628578925,16,0,Warning
AI4I,300.0488958267806,309.14489455374854,1634.6971674322424,33.39248961052544,229,0.43664249629172636,15,1,Critical
AI4I,297.85498433855685,307.8120162721761,1493.402163491566,40.544695108327545,231,0.4717643713537313,14,1,Critical
AI4I,296.4252225635855,309.33512668943234,1518.076806957744,36.84239797281721,233,0.4631912065636793,13,1,Critical
AI4I,298.56831191319833,308.89383461958573,1519.2831340339571,41.49926179099504,235,0.47917636015821724,12,1,Critical
AI4I,299.283770241997,309.41084063424745,1663.0308534937774,27.421936424861528,240,0.4114466068314824,11,1,Critical
AI4I,296.27101717680773,312.8747479151809,1313.3993105122045,50.880289991386796,0,0.560036931286789,10,1,Critical
AI4I,298.3540475606806,311.94255944267024,1289.193467113147,50.57276896075111,2,0.5559006402326626,9,1,Critical
AI4I,299.54908586458754,309.48207508270343,1312.6083779390856,52.807776841279654,7,0.5484392700438011,8,1,Critical
AI4I,299.16982223811704,312.15046833613775,1535.9640369608608,37.55566312733604,10,0.48034321073404523,7,1,Critical
AI4I,298.3051344081949,309.07175334622525,1435.532896342556,46.73278476413815,13,0.5095021542578699,6,1,Critical
AI4I,298.3835340450627,310.80613122957897,1466.9034898279156,48.152234796800386,18,0.5219536258020041,5,1,Critical
AI4I,299.24750185898233,309.9842827165965,1622.7869792156216,30.874054139887242,20,0.4325562770185383,4,1,Critical
AI4I,298.6808020794305,312.22614095505116,1527.9887732160312,37.28571068604059,25,0.4804933423085659,3,1,Critical
AI4I,297.5588466523799,310.9606722830516,2200.8339146285607,16.782065398670618,27,0.32396299746355,2,1,Critical
AI4I,297.0464444673375,310.32067625832747,1994.6330395402547,21.350714422535948,29,0.359200560926561,1,1,Critical
AI4I,298.8463612715145,310.53893773229515,1345.6073835000823,71.28587057126101,31,0.625090959548151,0,1,Critical
AI4I,294.5168219708136,311.31337865331574,1546.6495236023798,33.776776493079375,33,0.4593757459167409,142,0,Healthy
AI4I,296.87043418962406,311.59959703175394,1704.930786442475,29.900642744835412,35,0.429678618230831,141,0,Healthy
AI4I,296.43085239310216,308.75864424247163,1454.4694673935896,50.58779528542474,38,0.5212393443593208,140,0,Healthy
AI4I,301.276945916607,309.2693974772611,1551.8639059249163,33.9302052667176,40,0.44778813034444237,139,0,Healthy
AI4I,298.40588751832615,311.24025638332307,1415.2246685988293,47.53547271870406,43,0.5271351747767794,138,0,Healthy
AI4I,295.6600457489449,308.6668052800447,1637.9156749970718,32.666221891340726,45,0.4306836359516253,137,0,Healthy
AI4I,299.37114843365754,308.2781191245954,1520.1724422718523,33.629564563760624,47,0.4440902661684023,136,0,Healthy
AI4I,298.00643281302445,308.24143260889895,1546.9717671133374,41.169473170624514,49,0.4713603308791583,135,0,Healthy
AI4I,299.1213861800721,310.8282930407381,1565.8715673516974,32.49611169283627,51,0.4495589645546789,134,0,Healthy
AI4I,296.74477401080765,311.9590129841402,1633.711825329379,29.871868492346312,53,0.43873922277439137,133,0,Healthy
AI4I,297.0243349192151,309.0059861666897,1442.2906258224673,45.44574434618672,55,0.5033024071835842,132,0,Healthy
AI4I,297.2435972121888,307.67181697678626,1655.7697411507268,30.208806758920982,58,0.4133829213593899,131,0,Healthy
AI4I,299.45792568940703,309.0414399078145,1673.847115872988,29.078015325718717,60,0.41487843490308746,130,0,Healthy
AI4I,299.5250509461431,310.7952727438434,1396.4721798792275,43.19953900165878,65,0.5091239251263888,129,0,Healthy
AI4I,299.8673594629382,308.7290788469676,1420.716357203713,43.66600050789857,68,0.49675853115103774,128,0,Healthy
AI4I,296.3773238070554,311.563528092425,1517.2772949618595,44.57132856191515,73,0.5069206024224745,127,0,Healthy
AI4I,298.47080484687064,310.52158945354125,1382.148325355771,49.841717535900386,75,0.5355611201996888,126,0,Healthy
AI4I,299.9637662157795,310.1865569525212,1395.425221246201,45.398199347692234,78,0.5145448864234128,125,0,Healthy
AI4I,299.36110359331394,309.22478678666084,1732.1242512520625,32.16677473468661,80,0.4224534554516022,124,0,Healthy
AI4I,300.51898853518213,310.21338699253636,1926.4292047150966,23.77672600347108,83,0.375111909214011,123,0,Healthy
AI4I,297.422999816863,309.21986704508436,1513.4730613667841,37.81467982604864,85,0.46688208199656966,122,0,Healthy
AI4I,298.1886175387738,309.7731554838803,1541.3456404637345,36.49747515922181,90,0.4619876536412585,121,0,Healthy
AI4I,294.8485991507734,309.02944500300265,1545.7306580829124,35.071405005897354,92,0.45159509708959905,120,0,Healthy
AI4I,300.84663650212707,308.13455633931176,1450.8582858880989,42.225342501224205,94,0.4845844347835827,119,0,Healthy
AI4I,297.91962909483397,312.9102480203583,1335.59595952998,57.91909457365656,96,0.5861753424579615,118,0,Healthy
AI4I,296.7912654352463,309.5071186733502,1522.351303722591,45.73097008983092,99,0.4993008566919229,117,0,Healthy
AI4I,296.37354616429616,309.02874681797255,1461.4001482948793,47.83031717857887,101,0.511059807130385,116,0,Healthy
AI4I,299.9527270671841,310.90942545271764,1551.6131622180512,37.54155444229645,103,0.47163018984862437,115,0,Healthy
AI4I,298.72546739253283,311.6079889258602,1414.624587656622,47.5329308278201,105,0.5292863441219622,114,0,Healthy
AI4I,298.6274426041541,308.608465736259,1452.6987273290301,43.97600697899853,110,0.4941111022474283,113,0,Healthy
AI4I,296.5271572529853,312.25548802850335,1498.446331970419,42.11685602160103,112,0.5029398653379529,112,0,Healthy
AI4I,297.1470364403201,312.7030410883382,1866.0071665296916,24.1100799820748,114,0.3967141237801197,111,0,Healthy
AI4I,295.35455352895616,309.810955479548,1478.4265428741858,43.95801743971497,116,0.4983377324974299,110,0,Healthy
AI4I,297.6422501343248,311.6511696587857,1585.4463029738959,37.11978652636205,118,0.4707983424296912,109,0,Healthy
AI4I,299.2949965163159,311.5944092466108,1527.5455922653487,37.326096486886144,120,0.4770893081302142,108,0,Healthy
AI4I,299.05974356969364,309.4036500104305,1413.2703716914973,51.695986418195716,122,0.5334777657060933,107,0,Healthy
AI4I,299.05524679846974,308.7523618607744,1518.1827683452664,38.592788580466625,124,0.4668520881203364,106,0,Healthy
AI4I,297.2313760450507,309.9557382356639,1385.6119061483105,47.78784455202585,127,0.5237658346542089,105,1,Critical
AI4I,298.07924619659093,310.5030348477533,1229.7818480037456,59.07874667488569,129,0.5876398581720443,104,0,Healthy
AI4I,297.8291675569532,309.0368711682452,1493.1648229746038,36.67196241485012,132,0.4632963454661986,103,0,Healthy
AI4I,296.88795645001204,311.5277296421578,1599.549166648747,30.24385614305274,135,0.44117896300538084,102,0,Healthy
AI4I,295.8590935243555,308.3020262781166,1390.9664585414812,44.36438781252661,140,0.500086769842339,101,0,Healthy
AI4I,299.23510338397926,309.33953776557297,1464.5965791560127,43.74553265784491,142,0.4961769742333382,100,0,Healthy
AI4I,296.86445896077555,308.2340122072071,1556.1041838942301,37.116381498057265,145,0.4541923202154182,99,0,Healthy
AI4I,299.4759198492721,310.25769604816554,1397.9167010508945,48.86962071227105,147,0.5285879330192265,98,0,Healthy
AI4I,299.2303193451323,308.1754901314722,1730.9272315479388,28.90288675417082,152,0.4035216246131591,97,0,Healthy
AI4I,296.0582639954659,306.69993085626703,1610.7453009252088,32.86555056526453,155,0.42295870563292026,96,0,Healthy
AI4I,298.52683157182094,306.9389670458573,1506.6480645595707,38.97081624001323,157,0.4591554130518517,95,0,Healthy
AI4I,298.4049339572467,310.12387918069686,1396.503113081087,44.633764016205646,159,0.5110211972178389,94,0,Healthy
AI4I,299.8113425136553,309.1361286142943,2002.3156384702306,20.249262612256434,161,0.34725765011225584,93,1,Critical
AI4I,295.9097781592948,307.95967222434433,1694.0858272592602,31.091288022902845,163,0.41472612493336725,92,0,Healthy
AI4I,299.3917608309778,309.53858793329476,1437.39642291423,38.69253579841563,165,0.47982243194963825,91,0,Healthy
AI4I,300.3420873092386,307.55501744497695,1734.6412962209542,28.155533969320075,167,0.3966152487979103,90,0,Healthy
AI4I,299.61435704821906,305.9400556896654,1364.8652831493637,58.35131346342835,170,0.545147615194008,89,0,Healthy
AI4I,298.04935523897564,310.83978897573155,1573.2067521101285,36.56826248191999,172,0.465179740292276,88,0,Healthy
AI4I,297.862858636377,305.7225126350617,1449.4090177531643,49.37759987195478,174,0.49955528419856965,87,0,Healthy
AI4I,296.67068001617343,308.3942039687677,1690.5242658315692,27.403134192362906,176,0.4028127042935389,86,0,Healthy
AI4I,299.1759609003291,306.8800622739974,1432.4399041426866,46.226667568381096,179,0.49526303571066943,85,0,Healthy
AI4I,297.9844915800158,310.00893441228294,1465.3593574992285,38.113105881698516,182,0.4773961129899167,84,0,Healthy
AI4I,299.4974457792884,308.35321306037497,1462.3137908894228,43.98663660889454,185,0.4917335276916357,83,0,Healthy
AI4I,299.5708385965688,310.99355330345014,1378.491976560669,47.227068043073764,187,0.5281650933930861,82,0,Healthy
AI4I,296.659612484698,308.36531150595374,1736.1862454358536,27.913970193010737,189,0.4001247505481933,81,0,Healthy
AI4I,297.3458546620298,309.9210633807148,1473.7796095615086,43.40232252135084,191,0.49720883416190875,80,0,Healthy
AI4I,295.878454473398,310.3124624414142,1449.9629411794454,48.421054997465966,193,0.5219019969657148,79,0,Healthy
AI4I,297.2915320143944,306.4933669007142,1727.8545019957792,24.01974970450501,195,0.37468421662252327,78,0,Healthy
AI4I,299.9466346887338,308.9179487257902,1461.5866847526786,37.975922555198984,197,0.4709904430357579,77,0,Healthy
AI4I,296.62428355527203,309.7504131535807,1821.2636121064327,25.347922053769533,202,0.389267687882039,76,0,Healthy
AI4I,295.0625835475856,308.3324687890759,1560.5044523755905,34.876780428505064,204,0.44535649812832356,75,0,Healthy
AI4I,298.33395431785954,309.9170703015379,1439.1503070224812,43.188240174310934,206,0.4997926174323549,74,0,Healthy
AI4I,299.4774629783495,308.0105036663672,1441.5158783732154,47.72784217542233,209,0.5068198018150374,73,0,Healthy
AI4I,297.39280020636926,306.96656075198774,1457.7100919828565,40.95131159027896,0,0.47212887003133164,72,0,Healthy
AI4I,296.7212516074386,307.7938240469996,1412.7116784152554,45.51936707395932,2,0.4996281521514523,71,0,Healthy
AI4I,298.90418797746497,312.370843224717,1570.4335264174138,34.89685051083644,5,0.4675202963999874,70,0,Warning
AI4I,297.63356616718494,309.40692644037904,1476.8412370226308,39.472363981067716,10,0.47824491188131657,69,0,Warning
AI4I,298.18828251261533,308.07364495131566,1291.2058825114127,61.32468071894725,12,0.57659896291788,68,0,Warning
AI4I,295.80241142188527,306.93404199355393,1368.2692524998092,47.385680015530525,15,0.506624606203878,67,0,Warning
AI4I,296.6883282833609,308.5975057889308,1430.8576806027042,42.588241435779324,17,0.49068151647673713,66,0,Warning
AI4I,301.47952377081174,310.93593600307196,1657.0333093025902,33.12414024798169,20,0.44357000722207895,65,0,Warning
AI4I,299.24659074949597,310.505559375291,1399.5693664967916,48.73330123843336,23,0.5292937504485743,64,0,Warning
AI4I,296.3177864158826,311.6022688774001,1869.0112084851544,24.48703163080003,28,0.39163139925982804,63,0,Warning
AI4I,294.22141922017516,311.74803750873167,1530.4314826136451,43.182734379733596,30,0.5011051464503223,62,1,Critical
AI4I,296.8907061559697,309.9419020190514,1611.9758854076204,29.588793844109798,32,0.42825416980168507,61,0,Warning
AI4I,296.325710258066,308.0998469964414,1502.095330425543,40.534601213830115,35,0.47249942607814555,60,0,Warning
AI4I,294.403307258134,308.30764747126005,1527.8183863553445,42.34321307475461,38,0.47834899921354146,59,0,Warning
AI4I,298.85990222125434,307.6623627758004,1733.6386756687007,26.302084884776516,41,0.389915116405381,58,0,Warning
AI4I,297.7057226744397,309.41506221481154,1368.5302587208378,55.818813785882526,46,0.5545082990703695,57,0,Warning
AI4I,297.75625399346137,308.5296445045014,1410.4027874226997,40.116090818161,51,0.48245062455609633,56,0,Warning
AI4I,297.0190332518917,310.70305178239005,1576.2831675391392,39.061121832067975,56,0.47406218075944395,55,0,Warning
AI4I,296.00932804601376,308.79592215202575,1477.3152350870917,42.424007650561016,58,0.48651263367653924,54,0,Warning
AI4I,295.358751654612,304.99300896287565,1471.8756484589314,38.309893142047045,60,0.44886920179587025,53,0,Warning
AI4I,296.94366461811154,310.5787862460962,1396.5536762884346,50.027338871027474,62,0.5351899092615303,52,0,Warning
AI4I,297.8508884936909,307.43372169471724,1480.9229059442089,45.36948798061321,64,0.49014978529784475,51,0,Warning
AI4I,296.9097115602735,310.5776607905055,1818.219091564585,25.362305585932265,66,0.39435680341873053,50,0,Warning
AI4I,296.43381592006364,309.2155659327984,1443.6562380001144,39.75262855514791,69,0.4815909814651427,49,0,Warning
AI4I,298.26636795739057,307.9903035923855,1536.16708604456,40.08977788070704,72,0.4666869948748607,48,0,Warning
AI4I,297.4408915307828,308.2614683114288,1421.1225591029643,38.882240638430794,74,0.4749108112801628,47,0,Warning
AI4I,294.8335745156507,307.2639429982502,1677.9218347810142,31.739554998676688,79,0.4149599965066064,46,0,Warning
AI4I,295.64516930510337,311.83679621978104,1527.6112412791986,39.77223648276646,82,0.4882523716304662,45,0,Warning
