Source,Air_Temperature,Process_Temp,Rotational_Speed,Torque,Life_Consumed,Stress_Index,RUL,Is_Failure,Health_Status,PC1,PC2,PC3,Cluster,Health_Regime
AI4I,299.2747462588105,311.4155209101393,1900.783641055428,21.44078429318048,104,0.3752020354108324,5,1,Critical,-3.040897870080463,-0.18674590419473627,-2.7364421967785924,0,Degraded
AI4I,299.4167455542691,309.73424756360413,1497.0052164702738,37.77835797429443,109,0.4713228963278882,4,1,Critical,-2.7388795902067695,0.02214055379959174,-0.15072078716493206,0,Degraded
AI4I,298.46414596363473,308.2173875465416,1526.388854245125,39.07960346459118,112,0.4649217429855186,3,1,Critical,-2.640425263371123,0.07414011041212164,1.4569001220289824e-05,0,Degraded
AI4I,301.61126658329096,311.1396208209446,1482.668782980697,38.1193158331518,115,0.4821510754399351,2,1,Critical,-2.7305266653589837,0.11421574434147747,-0.09793952213434896,0,Degraded
AI4I,300.0368043789398,309.04099913582513,1426.0496222219008,39.31969563429276,117,0.4806223868054103,1,1,Critical,-2.7498407333378396,0.15545196436270228,0.11583533545281134,2,Critical
AI4I,298.4730489079009,307.80652830677263,1268.830293874866,69.82641377805544,119,0.6113170731920075,0,1,Critical,-1.4286789650599117,0.40381325356625936,4.426680598739581,2,Critical
AI4I,297.34945508087094,308.96762096427983,1451.6457897640526,46.54048093967607,121,0.5065266074353267,40,0,Warning,-2.3641730319836936,0.26334768125083685,1.0797558828971023,2,Critical
AI4I,299.1247125103441,307.6425355156625,1417.8719702412016,40.411060813125566,123,0.4778143920321677,39,0,Warning,-2.7092793029532185,0.2526341222096705,0.2684326422054464,2,Critical
AI4I,299.8946163983399,306.6173854353712,1799.9634747365783,24.150264862087575,128,0.3687040573196708,38,0,Warning,-3.0332595650307828,0.1939954072743361,-2.2957548197523723,0,Degraded
AI4I,299.6856674485704,311.037232681434,1613.611558079709,34.00889405302424,130,0.4520300357266059,37,0,Warning,-2.7739203189059713,0.3017188768962324,-0.7857403451474199,0,Degraded
AI4I,299.6655361514911,307.39092444420737,1390.4375785026243,58.00775679990865,135,0.5495068376019857,36,0,Warning,-1.8596222975236998,0.5534232473093422,2.6898362655766297,2,Critical
AI4I,298.37276597696746,307.619528478457,1424.260402583994,45.20431956886352,137,0.4962171150368091,35,0,Warning,-2.4618142094511946,0.49329062142331587,0.9079643542503019,2,Critical
AI4I,296.87821935647673,310.7466995944921,1630.0484206230312,28.4017860541086,139,0.4262977284083719,34,0,Warning,-3.0426033486500828,0.3961603792288882,-1.5723594254088173,0,Degraded
AI4I,300.36989804863816,307.25284889275457,1738.8399427195163,29.736136628400736,141,0.400791117343106,33,0,Warning,-2.827671614696594,0.4288566250637794,-1.4886574776901793,0,Degraded
AI4I,300.3920085619003,310.6493161081977,1461.7890655018348,46.24037253899977,146,0.5139215327955171,32,0,Warning,-2.351080645790907,0.6318493548827225,1.0077404318553176,2,Critical
AI4I,301.3002826100462,307.3399460459336,1514.6446645420504,48.06433295066231,148,0.4970211284680647,31,0,Warning,-2.191819253586076,0.6711847489705893,1.209232730725374,2,Critical
AI4I,298.2182356744083,307.3576378785064,1581.6037319344,41.37204963272247,150,0.4636571846432008,30,0,Warning,-2.4518432029626016,0.6514114996317212,0.235451261022267,2,Critical
AI4I,299.1341910186257,308.42735520946064,1635.8395134638324,30.63913990920686,152,0.4214146380587907,29,0,Warning,-2.915849344250519,0.6042173478378435,-1.2827400353623164,0,Degraded
AI4I,301.2115659838272,310.30754352347606,1729.9411988860445,30.674038239149045,154,0.4228879960592835,28,0,Warning,-2.78471134537815,0.6288044378269879,-1.3639085130002797,0,Degraded
AI4I,299.76660211397257,308.5221366131796,1415.2344293497745,47.76874664399546,156,0.5125351814306023,27,0,Warning,-2.336852808469047,0.7935591809331378,1.25060364844939,2,Critical
AI4I,298.4582611389691,312.17087750995114,1416.197124163756,46.488643191601184,158,0.5281684461211786,26,0,Warning,-2.400642470317567,0.8144527158592426,1.0732933464219347,2,Critical
AI4I,299.87635974043485,307.4156680645308,1581.4283285428562,35.093813723684846,160,0.4388933824092011,25,0,Warning,-2.7595839821347803,0.7566566101252948,-0.632215988133783,0,Degraded
AI4I,299.44552404490764,307.4693236771943,1374.1947126724272,60.05582717799156,163,0.5597714013144054,24,0,Warning,-1.7749215822572402,0.9843718599651263,2.9623040780955496,2,Critical
AI4I,299.1498230439938,308.9159838726675,1430.3058860312756,48.67909063964252,165,0.5169199675135424,23,0,Warning,-2.2726039966093015,0.9327324375025201,1.3551366693652283,2,Critical
AI4I,298.3798504380861,309.08722784306946,1453.3439092027638,40.4594329792672,168,0.4827160715286178,22,0,Warning,-2.657066358259064,0.9195423569840083,0.20863450172570366,2,Critical
AI4I,299.37606256438085,310.4758332015379,1555.4299452056837,45.85547435233496,170,0.5020265211832738,21,0,Warning,-2.2513047815736,0.9806623810318394,0.8546269935814582,2,Critical
AI4I,298.6709091446116,309.3053307645304,1642.1090071817066,33.23765275482547,172,0.4361987432413048,20,0,Warning,-2.7759116060341302,0.9188776588605265,-0.9484156407991171,0,Degraded
AI4I,300.90419215031204,308.5419555240555,1542.7742201567596,33.948960479655945,174,0.4446153086118363,19,0,Warning,-2.860004009456038,0.9587845215613622,-0.7668089248254887,0,Degraded
AI4I,300.07240690575924,311.75971353069485,1590.4253276722795,33.96176444403521,176,0.4582886023271691,18,0,Warning,-2.798108485784882,0.9859755557737268,-0.8085030559020864,0,Degraded
AI4I,297.85574311141266,310.8222880076307,1612.7020652916026,32.29651623651259,178,0.4440432184604939,17,0,Warning,-2.8612936660047072,1.0031907306291514,-1.0557907518953242,0,Degraded
AI4I,299.3576288861474,308.85117385918056,1617.8018800353775,35.411116777081,180,0.4447281297286751,16,0,Warning,-2.695135617431936,1.0539637565426196,-0.6364441760317671,0,Degraded
AI4I,298.92819261297046,310.3596705657203,1291.884258362396,51.58693917306411,185,0.5506431626601329,15,1,Critical,-2.300740812527527,1.2574490537057317,1.8585836770714361,2,Critical
AI4I,298.8365740127571,307.1917470756256,1652.4266116903275,28.48358015536551,188,0.4040730713131469,14,1,Critical,-3.0002521857628133,1.1233125984749028,-1.6201534322064204,0,Degraded
AI4I,299.5415688573049,307.38647382629887,1409.95190732049,45.90535640285187,191,0.4991203710296378,13,1,Critical,-2.4343537325441833,1.3010043262878301,0.9730857120177465,2,Critical
AI4I,298.9137627162703,306.3252302797433,1756.6404404543855,25.185227162638235,196,0.3755067519179334,12,1,Critical,-3.0318262678891954,1.2137428365789904,-2.169073485743979,0,Degraded
AI4I,299.90382573030456,309.0353289318529,1334.5664409966532,48.22355985999533,199,0.5253537606651899,11,1,Critical,-2.410788136577171,1.4398859201500942,1.3495551229730498,2,Critical
AI4I,299.81374502299985,311.53297491022005,1454.4599678348436,41.47052241325159,201,0.5006245209279223,10,1,Critical,-2.593637391037502,1.4165147858180909,0.3185345942430569,2,Critical
AI4I,297.11543332685585,312.8559534799549,1943.4351859481012,19.657582030191477,204,0.372035115125698,9,1,Critical,-3.069185222671528,1.2843217753854768,-3.095537457019121,0,Degraded
AI4I,297.12577370971053,308.0142090750601,1391.211647439072,49.49863282505941,207,0.5189545612709595,8,1,Critical,-2.283990120342302,1.5646154689446636,1.4699540041015955,2,Critical
AI4I,301.06578491248325,307.8321309763783,1597.6897989979352,31.40461226884306,210,0.4248902176120263,7,1,Critical,-2.9128368454971043,1.4730540026903982,-1.1914668404319935,0,Degraded
AI4I,298.69664768122146,312.48482423844194,1481.487022760953,40.52924209511364,213,0.4995958331811704,6,1,Critical,-2.6077005120282113,1.5868882973436274,0.15714741432476198,2,Critical
AI4I,301.39545714997206,310.16441703236745,1465.7935632759354,40.64085277179489,215,0.4883521520874,5,1,Critical,-2.614771107718356,1.6180598037005294,0.1832323529949952,2,Critical
AI4I,301.8492950570472,305.47099008871595,1334.1097897868417,42.06489426100269,217,0.4803971128579892,4,1,Critical,-2.7142314553445317,1.6648480075487053,0.4926351432787955,2,Critical
AI4I,300.0993451203497,309.3313943803773,1419.7615657024976,39.62963459928781,219,0.4841503497147716,3,1,Critical,-2.7289793235206026,1.673168680193469,0.08318985038706056,2,Critical
AI4I,301.8888863218134,307.94103293082674,1526.3911676957189,36.78364578751136,221,0.4541585116994835,2,1,Critical,-2.7301570901523435,1.6773227798343797,-0.4022876661905254,0,Degraded
AI4I,297.9441818444345,309.7566148748584,1471.5962282249593,47.56552381349997,223,0.513140271716409,1,1,Critical,-2.2716635866029478,1.7844922821928149,1.12144369760211,2,Critical
AI4I,299.27880773085343,310.6493271228301,1852.2465917130328,23.582561752723457,225,0.3842445999700481,0,1,Critical,-2.9810318965211473,1.6281692491734374,-2.4961643122187467,0,Degraded
AI4I,298.1589580337579,306.7370307092733,1587.715516500382,41.58570962653907,0,0.460354319480537,66,0,Warning,-2.4530556933002807,-1.57574646808803,0.377801612336829,2,Critical
AI4I,299.2939907428087,309.71556003480873,1415.0781344210022,49.59199480311724,5,0.5266633659692758,65,0,Warning,-2.265316075753464,-1.4370339343492524,1.619378809476584,2,Critical
AI4I,299.19909368838427,310.70561089385683,1414.6516511274854,49.160760590791774,8,0.5306385109296005,64,0,Warning,-2.2865019675536016,-1.395419534865309,1.5582834428993957,2,Critical
AI4I,298.39204145754866,309.09074567129954,1500.0015022583232,43.62146183361872,10,0.4907185295160685,63,0,Warning,-2.4589400894066613,-1.408420686040578,0.7248434046006166,2,Critical
AI4I,299.2460005828769,307.34276243664294,1503.8580282456542,44.52834215704,13,0.4839719225844113,62,0,Warning,-2.4068709841416593,-1.357865424543457,0.8428863148964724,2,Critical
AI4I,300.96546159122084,308.58253782136643,1806.994111328044,22.89947751216506,15,0.3742272864665211,61,0,Warning,-3.095726842120021,-1.4937667715552927,-2.3849436802139103,0,Degraded
AI4I,298.21444454181454,307.9264345139212,1493.4575657836208,41.73968090008092,17,0.477192592815797,60,0,Warning,-2.562375753928789,-1.3169863760824019,0.4679812020870756,2,Critical
AI4I,301.60611814106244,309.3586517502732,1574.9152593182614,33.85679774878093,20,0.4456993893505732,59,0,Warning,-2.839838000430097,-1.3314114602873899,-0.686761348481032,0,Degraded
AI4I,300.39599603364456,308.88279883093605,1586.4597851191145,35.8137905268085,22,0.4496537483435286,58,1,Critical,-2.7313847437916206,-1.2887721880862035,-0.4298833271167592,0,Degraded
AI4I,301.8785527435465,308.4764647926855,1389.602113301487,48.1193671993721,25,0.5162399134255424,57,0,Warning,-2.3613816575832116,-1.1488348389086436,1.4230254848878796,2,Critical
AI4I,300.9430992955373,310.49293357135696,1392.212514251036,47.98892790484965,28,0.5269797948877634,56,0,Warning,-2.3655618439189925,-1.1052700816605596,1.400787221147131,2,Critical
AI4I,298.5395828763601,310.44394695364724,1615.5926150854314,37.554419866176985,31,0.4626238291198633,55,0,Warning,-2.6107555896982997,-1.144583844506106,-0.22350362882862135,0,Degraded
AI4I,303.4794168200397,309.8911887089435,1583.7569579949732,33.216832286762475,33,0.4452984259700868,54,0,Warning,-2.852027922005889,-1.1433325774794934,-0.7936704905381953,0,Degraded
AI4I,299.08688356269977,310.85586252420643,1596.445440587082,36.28314531128753,35,0.4618072516104787,53,0,Warning,-2.696150665183244,-1.092903655738934,-0.38418358496491256,0,Degraded
AI4I,295.65631972081104,309.1775642187632,1541.5381497571664,44.09031457846656,40,0.488936381731082,52,0,Warning,-2.387897972939254,-0.9616093906346742,0.730643309742716,2,Critical
AI4I,299.64060792807834,310.4054136160346,1305.6533203337012,61.759115513670174,45,0.5902163506843654,51,0,Warning,-1.7887267725604934,-0.7531380971248357,3.3479346575661277,2,Critical
AI4I,298.7613862770553,308.929220964869,1571.0362027417111,39.923534369139794,48,0.4679003512873537,50,0,Warning,-2.5474937779952067,-0.8732873536481904,0.12641404193953992,2,Critical
AI4I,298.2427064449321,308.62395625183774,1460.2774516656675,42.90295341969566,51,0.4891495328084315,49,0,Warning,-2.541468172747296,-0.802090004198424,0.6292800392664941,2,Critical
AI4I,302.37278137317537,310.852609024575,1627.5363768706864,32.43094081578622,53,0.4432707485736475,48,0,Warning,-2.8358402148902937,-0.8539691841544083,-0.9548340570876963,0,Degraded
AI4I,301.3262712704974,309.5848539039968,1441.7524305253703,43.12637997300847,55,0.4973865848623359,47,0,Warning,-2.5419623356099073,-0.7403649011506072,0.670726227653006,2,Critical
AI4I,300.43474730601184,311.00600040024966,1441.3865458551882,47.80138106827975,57,0.524244014831884,46,0,Warning,-2.3097218502220045,-0.6784274588319203,1.3093153023331756,2,Critical
AI4I,300.1215086611241,311.2361413214001,1417.2387865300236,44.25162401975695,60,0.5137748535483119,45,1,Critical,-2.5189089708825847,-0.6569331861317113,0.8427438142151257,2,Critical
AI4I,302.37080329675433,311.1544384863192,1570.3182126183146,41.510853740834726,62,0.4870369564804742,44,0,Warning,-2.4526660174638586,-0.6546655464349117,0.33032560398839367,2,Critical
AI4I,298.3792197509214,309.89940829261104,1460.407044947489,44.34649501331671,67,0.5021990372305811,43,0,Warning,-2.4653185325461586,-0.5545114200437051,0.8136896880226555,2,Critical
AI4I,301.9189349253851,308.6762279341637,1659.309678249559,33.772289089603085,70,0.433022348157249,42,0,Warning,-2.7294459895570915,-0.5938776103537882,-0.8119717778930462,0,Degraded
AI4I,300.5434732656338,308.37723082932433,1471.5603687874852,48.80577386361216,72,0.5102226633146963,41,0,Warning,-2.2209880651790717,-0.45031264741315447,1.4087725015865666,2,Critical
AI4I,294.7040663891945,308.54145429165595,1459.182357014334,43.25732767851047,74,0.4902050995363568,40,0,Warning,-2.5344470202351093,-0.4576454211704076,0.6629488826995219,2,Critical
AI4I,301.2676769216,310.1483220333968,1566.2634610373923,35.323002696524014,77,0.4569417905874815,39,0,Warning,-2.770674879670689,-0.4740795215059578,-0.5234820517103205,0,Degraded
AI4I,299.36061538891767,310.4431807310474,1600.7984099089338,30.957537374337942,80,0.4377113412553006,38,0,Warning,-2.9511473975409315,-0.46130218915894977,-1.1521199900253334,0,Degraded
AI4I,299.3345857087937,311.2944874753703,1546.171830436734,35.50255516213086,82,0.4662186803212519,37,0,Warning,-2.792316190742043,-0.39733270208768384,-0.4841348875305439,0,Degraded
AI4I,297.975312978186,306.58735430949827,1403.9851232314013,49.320112181111135,85,0.5088096753127231,36,0,Warning,-2.2904162682696048,-0.24971307540817234,1.5302538282672442,2,Critical
AI4I,298.9186984182045,309.54239677419963,1475.2630659429376,41.02856155701093,87,0.4854016354863193,35,0,Warning,-2.6085036567462883,-0.28108165410680314,0.33069988873408596,2,Critical
AI4I,300.30359468752226,308.96733078315054,1257.818256664165,57.81191834289662,90,0.5709934521803159,34,0,Warning,-2.0409708738181394,-0.10919795726048881,2.814310128768467,2,Critical
AI4I,300.9334262246442,309.0572716232563,1543.7276323011674,35.62697847272446,93,0.4541767027936744,33,0,Warning,-2.7843788177762847,-0.23302011107261353,-0.47431401683799956,0,Degraded
AI4I,299.52586070502446,310.08402693440127,1572.2677213925808,36.35077110843011,95,0.4600850376338981,32,0,Warning,-2.715282876969915,-0.1998078520776177,-0.4011908433619399,0,Degraded
AI4I,298.99963273793225,308.3911301012448,1546.304211964589,35.71814255864606,97,0.4504771781880954,31,0,Warning,-2.7832728995029132,-0.1729540661776704,-0.4658520850698785,0,Degraded
AI4I,300.1162150931505,306.8240311668537,1596.2750442725803,30.49837180410408,100,0.415646160885465,30,0,Warning,-2.9781369026773588,-0.16710476562854767,-1.2265942451266159,0,Degraded
AI4I,299.25609915869103,309.91079206500086,1359.4423924930084,46.36881123683021,102,0.520449817498025,29,0,Warning,-2.4855938434065967,-0.015177007927228123,1.1507958762794899,2,Critical
AI4I,297.9788023920684,310.3837055424815,1612.5117400635104,34.63701405154453,105,0.4509180567282928,28,0,Warning,-2.753484776069191,-0.06514251852640596,-0.6778728835254562,0,Degraded
AI4I,300.993809909359,310.1852388761317,1440.6149069447408,51.63088329711957,107,0.5349491217861853,27,0,Warning,-2.1113696082774203,0.09069839169072855,1.7941663033819328,2,Critical
AI4I,298.8216824464038,307.40922940933945,1598.788265974615,37.42989719024215,109,0.4464649302168754,26,0,Warning,-2.6304369906363503,0.0142296980462011,-0.2869625209256904,0,Degraded
AI4I,299.340762586939,310.3050379308346,1432.0269883248236,42.66502282822853,111,0.5006290377994866,25,1,Critical,-2.576591913862262,0.08903785993504328,0.573173491078081,2,Critical
AI4I,299.6061382652136,308.262132482468,1390.717390316986,49.39360482230258,116,0.5200005801573286,24,0,Warning,-2.292628118382564,0.2118866871809372,1.526114111364048,2,Critical
AI4I,302.1421151297119,310.205371401683,1393.911242959634,53.61448618367336,118,0.5476689427340615,23,0,Warning,-2.0663274943709053,0.27023295777733464,2.09707555955048,2,Critical
AI4I,301.8617846559868,309.3296187312124,1235.393728588373,63.557638973217735,120,0.5982890043552475,22,0,Warning,-1.7722962685026282,0.37709768071631433,3.5952014611217327,2,Critical
AI4I,297.3623469922669,311.08183013482403,1482.2609738894375,39.92950585869025,123,0.4891023839590974,21,0,Warning,-2.654006319250485,0.24586107471203383,0.14657396522996397,2,Critical
AI4I,299.51670511786125,309.00801357868284,1482.3958634789567,39.34014964390497,125,0.4748810898201976,20,0,Warning,-2.6776097559331173,0.27137790109000776,0.06319064091756238,2,Critical
AI4I,302.542816650866,310.6220392481607,1357.120679523037,45.0934070192041,127,0.519644641542574,19,0,Warning,-2.5373470469421675,0.3472974681931046,0.9563247945214965,2,Critical
AI4I,302.36305142467216,309.1001596177207,1466.599655610292,49.638331648163984,132,0.5181799874186022,18,0,Warning,-2.1711171987701015,0.44685884411034726,1.4783366826994462,2,Critical
AI4I,301.9897626493391,308.8347581730264,1640.4165348295571,30.93930990917226,137,0.4244856328567412,17,0,Warning,-2.886666643408326,0.38297435857508744,-1.2358436750061665,0,Degraded
AI4I,301.0849217272533,310.4208223314971,1352.8190483862002,55.61893152328376,139,0.5610270917202128,16,0,Warning,-2.019207154485659,0.59832223554689,2.3914558243624144,2,Critical
AI4I,298.6003478645233,308.8527512659909,1720.0693888882568,33.264455658477885,141,0.4259237481221767,15,1,Critical,-2.6795071379627484,0.4542714105255477,-0.9886303983596948,0,Degraded
AI4I,299.5482657036711,308.3812217589396,1436.3857055515534,48.63374804597139,143,0.5130748316798137,14,1,Critical,-2.2690074145024366,0.6052459469282258,1.36078090151738,2,Critical
AI4I,299.6502593300689,307.05000164532663,1739.2106654746665,25.959505687163222,146,0.3844883941744813,13,1,Critical,-3.0184314341559384,0.4771908707036708,-2.009025349391419,0,Degraded
AI4I,298.25213544278114,307.5829824176595,1367.7475878153691,60.40711795682365,149,0.5624707554323833,12,1,Critical,-1.771328486586035,0.7792575203999464,3.027841373317388,2,Critical
AI4I,300.5977160111758,308.90466961881214,1581.1680341685794,33.17483565972511,151,0.439752079900969,11,1,Critical,-2.853343481245323,0.6096920499256094,-0.8881361104196696,0,Degraded
AI4I,299.3498634224188,309.09097431897135,1417.3055283113808,48.57340775708722,153,0.5187972171627614,10,1,Critical,-2.2951814437968423,0.7544375853908966,1.3613996189611997,2,Critical
AI4I,299.8285693714184,309.9860547804884,1646.8969787494866,32.09106920608918,155,0.4350234634093415,9,1,Critical,-2.824777621535945,0.6580855405268738,-1.0969469106808531,0,Degraded
AI4I,298.4241393756725,309.397955526994,1459.2666629874038,49.14884441564927,158,0.5186570286609653,8,1,Critical,-2.2149919522207893,0.830431965077538,1.3998823909514884,2,Critical
AI4I,300.81972440290343,309.4808194480799,1708.810125694919,27.86878912571733,161,0.4090559693509769,7,1,Critical,-2.9534808188982247,0.7146990126834954,-1.7342007343706562,0,Degraded
AI4I,298.5775669681668,309.9481044232612,1971.831357791286,20.30119610949463,164,0.3551536739346282,6,1,Critical,-3.0033521725066996,0.692907397692536,-3.0013330090430417,0,Degraded
AI4I,299.286914236966,309.4764613125336,1542.0785842190126,42.059204871454966,166,0.4824658828498249,5,1,Critical,-2.460288707416134,0.8958820333606261,0.35044555854607956,2,Critical
AI4I,298.9421933512045,307.9668890306156,1694.5182324342811,30.981112099710963,171,0.4142834196160765,4,1,Critical,-2.8224051457243604,0.8856176538955586,-1.3022728481910968,0,Degraded
AI4I,298.61669356890565,308.6854546641993,1456.910572677052,45.62324803523915,173,0.5007188186686761,3,1,Critical,-2.392730000345475,1.0291350020464534,0.9078416498299973,2,Critical
AI4I,299.4070485260024,306.7411396733863,1414.5835169277354,56.74365242160288,175,0.5383227704129881,2,1,Critical,-1.888524795283608,1.1376446121320527,2.4644423074074013,2,Critical
AI4I,300.3595391321885,309.7580645040049,1669.7102817516131,30.40258922398982,177,0.4246854116008259,1,1,Critical,-2.8758168846527004,0.9719966706268536,-1.3656233935495916,0,Degraded
AI4I,300.58448772990647,308.0104776365787,2518.431128161944,13.005594716521212,179,0.2602391382589115,0,1,Critical,-2.663259193962576,0.8353711757372378,-4.492176440058333,0,Degraded
AI4I,297.08609873170565,310.6074542840469,1508.7827091368192,40.61566389296024,181,0.4864841234241415,10,1,Critical,-2.579791658487923,1.1107636219479482,0.17165421292945116,2,Critical
AI4I,303.8248537192204,310.3932455037612,1445.867766421666,42.534661256994944,183,0.4992275569787343,9,1,Critical,-2.5408418798935437,1.1566214782002482,0.4833733812333812,2,Critical
AI4I,298.7087384969667,308.82362259383126,1425.1498349943115,43.040625380466885,186,0.4943539328443293,8,1,Critical,-2.5606224804813964,1.2062252397136828,0.5721091427443624,2,Critical
AI4I,298.3962710289606,307.8747595216456,1411.4730392335114,50.5040117933102,189,0.5201530833735786,7,1,Critical,-2.205762162592955,1.3029257149849647,1.6030659024796354,2,Critical
AI4I,296.9150124276549,308.1614291398854,1474.6208830802505,49.8874277792674,191,0.513010075036961,6,1,Critical,-2.160521182727627,1.3250316583397888,1.4626240980008518,2,Critical
AI4I,299.75503957688966,309.0915535090786,1379.2112918964606,49.93753156630461,193,0.5280664456988788,5,1,Critical,-2.2690793136921084,1.3601003687643662,1.549628360386035,2,Critical
AI4I,301.8556334086455,305.2567111237067,1460.6925957970598,45.18531524891843,195,0.4789960649800059,4,1,Critical,-2.3990772470259016,1.352538941495403,0.8257083115867659,2,Critical
AI4I,299.40808655366044,309.7290974036597,1700.7075842539427,28.922009491809494,197,0.4154978361341848,3,1,Critical,-2.9111461260783744,1.2572878458559038,-1.6105161527080991,0,Degraded
AI4I,299.52785967089227,309.4366549642833,1668.38631785827,28.95268487097393,199,0.4171815646368305,2,1,Critical,-2.950522208167234,1.2889823069954054,-1.5795404676794322,0,Degraded
AI4I,299.6357834863827,308.11230315179887,1464.3011683872971,35.20596103524708,201,0.4550354595982522,1,1,Critical,-2.898665842360647,1.3729460594531198,-0.5463222243631305,0,Degraded
AI4I,301.13533865478496,306.1918906504916,1546.3937531561555,37.37826336004988,203,0.4445416246988216,0,1,Critical,-2.681276467416151,1.4130025948463178,-0.32349873393645556,0,Degraded
AI4I,297.0296424004725,306.8208562202923,1435.4894918697787,41.99391965700832,0,0.4776887649855827,54,0,Warning,-2.6309624066079054,-1.5644827364246607,0.5680680480251393,2,Critical
AI4I,297.46858454450893,308.1368256820252,1392.3724267696489,47.50699776622317,3,0.5115726094280717,53,0,Warning,-2.406770628907927,-1.4796742378868577,1.3571861977044364,2,Critical
AI4I,299.8328563081817,309.0541561341744,1402.540411425054,47.869036365238834,5,0.5172458536565893,52,0,Warning,-2.366414489097847,-1.448228120731794,1.3944605739921625,2,Critical
AI4I,300.1197920394564,307.48807499006244,1298.66461759257,60.1852112641205,8,0.5679490975261532,51,0,Warning,-1.8822211277835794,-1.313220173655099,3.1681662032289606,2,Critical
AI4I,295.9168646550777,309.395878318495,1442.2915799228304,46.77454613841342,11,0.5108454740956279,50,0,Warning,-2.382831102842618,-1.3685159162910003,1.2076519270547548,2,Critical
AI4I,300.04833692200884,308.61992751564844,1401.812552709682,49.182816080566106,13,0.5200924519978587,49,0,Warning,-2.300173669517725,-1.32031674954385,1.568437083412356,2,Critical
AI4I,298.56718419015425,307.7598483873349,1417.530598907621,43.124750504494685,16,0.4893736471977018,48,0,Warning,-2.5890910436130943,-1.318162925910918,0.7247117527240928,2,Critical
AI4I,299.90539955785965,309.903283918937,1442.538822832113,43.1779869875698,21,0.4993339737752794,47,1,Critical,-2.5472589240644985,-1.2450319226131323,0.7048104462872223,2,Critical
AI4I,298.8776989235029,308.75912881547464,1388.6941755806213,53.8075114418175,26,0.5406985071547773,46,0,Warning,-2.0875004719999595,-1.0945731078183099,2.203081274945368,2,Critical
AI4I,298.27184456637025,310.3090289534734,1330.918883945993,46.66138631227025,28,0.5267481080171869,45,0,Warning,-2.519757798726807,-1.110824496284443,1.27483484206825,2,Critical
AI4I,297.94296191455544,308.93063592238684,1550.9936820999922,33.533260981295264,30,0.4443515952716781,44,0,Warning,-2.898341349855882,-1.183480121022582,-0.7153779222853937,0,Degraded
AI4I,296.54718615722675,308.3133832388263,1488.2004903225838,38.36538909421058,32,0.4664322687093057,43,0,Warning,-2.7416226108873176,-1.1169578292328142,0.0002305143159210418,0,Degraded
AI4I,301.1775420251788,309.9083268435403,1888.155804775973,25.224171971810208,34,0.3829858322298737,42,0,Warning,-2.871183944240567,-1.200022493474016,-2.1535890929113077,0,Degraded
AI4I,297.4377578142691,306.6792666182937,1323.629581946734,60.4731862393878,36,0.5619827388674132,41,0,Warning,-1.8423122798686695,-0.8964425280722484,3.1654790190902466,2,Critical
AI4I,299.94731867750363,310.4402088538598,1443.456839375536,51.61142476632628,38,0.5360440657212362,40,0,Warning,-2.1207933522464266,-0.9345363744828735,1.8440982503873284,2,Critical
AI4I,301.08873976039547,308.91522805055644,1512.756815872106,36.34844282189655,40,0.4593479642749838,39,0,Warning,-2.7941101633323644,-1.0136984892753391,-0.3066888203768208,0,Degraded
AI4I,300.651364175049,311.5089407869754,1430.7246775420674,45.09922718477213,45,0.5173755311961699,38,0,Warning,-2.4590323951561746,-0.8747194174428715,0.9582774913824661,2,Critical
AI4I,298.6799263697146,307.2072216037337,1529.376759277686,42.341859642958376,48,0.4718996003796859,37,0,Warning,-2.4814451668137565,-0.8543263971682333,0.49417058143142,2,Critical
AI4I,298.3666947237272,308.43323299851073,1525.975467107007,42.89037126735888,50,0.4814395554930818,36,0,Warning,-2.458008582314526,-0.820650821922022,0.5706020079627994,2,Critical
AI4I,297.5408697936459,310.25357943169547,1408.2412663136447,43.60132523792437,53,0.5064587710728785,35,1,Critical,-2.573646215088716,-0.7646859261692008,0.7691104925278949,2,Critical
AI4I,301.3996372173114,309.1783515771543,1333.8259787538857,51.18875766787008,56,0.5381058703798305,34,0,Warning,-2.2759768593513763,-0.6641104615905522,1.8676154984304305,2,Critical
AI4I,296.9276191583138,306.1716611558124,1381.2861818982924,60.37297991532525,59,0.5529156509332566,33,0,Warning,-1.7729585604637854,-0.5585812464222167,3.0834222611330846,2,Critical
AI4I,300.4506547320098,309.1014708969912,1374.5792746829504,52.405175971638215,61,0.5384568958296362,32,0,Warning,-2.165651581337605,-0.5836322081439691,1.9949245233290662,2,Critical
AI4I,300.56963940402073,310.1187940059122,1445.471694089875,46.5454288738143,63,0.5137419404057681,31,0,Warning,-2.367016976600645,-0.5981560980654498,1.129257863687886,2,Critical
AI4I,298.955784274535,306.79487930291725,1307.2252936903506,48.34966817756778,65,0.5157897393579061,30,0,Warning,-2.461664728821746,-0.5482547848472916,1.4975677835503842,2,Critical
AI4I,300.303115457911,308.7820669154983,1453.673541879087,47.89449062795011,67,0.5106795621267394,29,0,Warning,-2.2905882746774258,-0.529863071011898,1.303857227259913,2,Critical
AI4I,301.4700461041496,307.2589073613796,1811.5364189165384,26.073835777635548,69,0.3789068861410573,28,0,Warning,-2.9235495045967212,-0.6700063342977108,-1.997407686799549,0,Degraded
AI4I,299.2511482912688,310.06040869283265,1451.0425359139529,51.86333376381102,71,0.5341228454228926,27,0,Warning,-2.097050635340018,-0.4429336301970202,1.8463933068292853,2,Critical
